,diff,disc,id
0,-11.411566734313965,0.1988283395767212,0
1,-14.257171630859375,0.24415910243988037,1
2,-11.047307014465332,0.22366398572921753,2
3,-2.3411498069763184,0.20064502954483032,3
4,-16.826313018798828,0.23789727687835693,5
5,-15.316737174987793,0.2359302043914795,6
6,-0.2088029682636261,0.22139963507652283,7
7,-2.363240957260132,0.2211712896823883,8
8,4.720916748046875,0.21057002246379852,9
9,-1.777266263961792,0.23019281029701233,11
10,-0.678878903388977,0.19741769134998322,12
11,-4.848021984100342,0.20341771841049194,13
12,-13.889098167419434,0.2311442643404007,14
13,-3.2636008262634277,0.21689976751804352,15
14,5.637871742248535,0.19101577997207642,17
15,0.5635756850242615,0.2183675616979599,18
16,-4.396023750305176,0.23910807073116302,19
17,-3.5725250244140625,0.21393197774887085,20
18,-4.786290168762207,0.2409937083721161,21
19,-7.705940246582031,0.21585746109485626,22
20,4.167482376098633,0.1898820847272873,23
21,-12.657001495361328,0.22858969867229462,24
22,-7.407375812530518,0.2092602550983429,26
23,0.12067608535289764,0.21242111921310425,28
24,-0.893886387348175,0.20624321699142456,30
25,-8.2052640914917,0.269098699092865,31
26,-2.0608649253845215,0.2182794064283371,32
27,-5.404403209686279,0.22288396954536438,34
28,-14.239174842834473,0.2284925878047943,35
29,3.171537399291992,0.1976010501384735,37
30,-6.157901763916016,0.2161906510591507,39
31,1.1219629049301147,0.2065395563840866,40
32,-6.063779830932617,0.23913446068763733,46
33,-5.694676876068115,0.20783157646656036,47
34,-1.616420865058899,0.21860016882419586,48
35,-3.150052309036255,0.23369869589805603,49
36,-6.545112133026123,0.21250350773334503,50
37,2.7571470737457275,0.21263812482357025,51
38,-0.8811784982681274,0.2165200263261795,53
39,1.800342082977295,0.20288634300231934,55
40,-9.156829833984375,0.23654323816299438,57
41,-2.397890090942383,0.22282357513904572,62
42,-0.3647362291812897,0.20818300545215607,63
43,-2.796025276184082,0.20068411529064178,64
44,-1.2492772340774536,0.20410087704658508,65
45,-2.840832471847534,0.21083126962184906,66
46,2.0788159370422363,0.21808086335659027,67
47,-1.9784431457519531,0.20206891000270844,68
48,-2.3304543495178223,0.21208009123802185,70
49,1.4916435480117798,0.19806279242038727,73
50,3.0759057998657227,0.19308966398239136,74
51,-1.6434526443481445,0.22933214902877808,78
52,0.26453354954719543,0.19873331487178802,80
53,1.3172870874404907,0.20117250084877014,81
54,-8.821949005126953,0.22888903319835663,82
55,0.6019274592399597,0.20814189314842224,86
56,-8.750822067260742,0.2321435958147049,87
57,6.536414623260498,0.19304199516773224,89
58,3.296555280685425,0.22446280717849731,90
59,-2.579923391342163,0.209807887673378,91
60,0.7028467655181885,0.2125997394323349,94
61,-2.6834604740142822,0.21148326992988586,95
62,1.229154348373413,0.2047221064567566,96
63,0.23224584758281708,0.22130368649959564,97
64,0.8330357670783997,0.21070119738578796,98
65,-0.05544551834464073,0.1932530254125595,99
